,LLC-stores,instructions,bytes,blocks,LLC-loads,LLC-load-misses,ref-cycles,cycles,LLC-store-misses,pkg_pwr,ram_pwr,power
969,45334,197856772,0,0,1898327,190129,282998923,198417181,14207,40.16,6.96,133.8
970,33308,75391307,0,0,884552,207555,118886734,87124359,6571,40.01,6.91,133.8
971,84565,283554796,0,0,2199338,359255,339610717,278476540,19790,39.95,6.88,133.9
972,41772,167271005,0,0,1688759,202191,273283279,163479784,8113,40.16,7.02,133.9
973,26449,72931020,0,0,900112,98696,87650758,75020812,8529,40.04,6.88,133.8
974,57953,191606821,0,0,1603750,196042,237862581,212513724,11501,39.88,6.81,133.6
975,110683,265891130,0,0,1578600,290418,287388704,259990439,16741,39.97,6.9,133.6
976,29501,125312638,0,0,819654,147827,153726530,119772078,3287,39.93,6.93,133.5
977,80606,218511497,0,0,1576543,284263,293974877,226119325,12396,39.91,6.96,133.4
978,50076,114993951,0,0,1330309,148094,215520036,85593101,8975,40.04,6.98,133.3
979,114356,230585535,0,0,1599108,244011,263787530,249984785,15189,39.93,6.91,133.2
980,80771,223623136,0,0,1826446,210711,281128861,204063290,20269,39.92,6.96,133.3
981,67625,163662553,0,0,1088656,147989,183119867,151278228,26179,39.98,6.96,133.4
982,158057,302566605,0,0,2405065,216278,354108766,309489949,18678,39.88,6.95,133.4
983,53529,138439707,0,0,945006,78700,154137816,133425547,5813,39.98,6.97,133.4
984,92635,245676294,0,0,1957497,198575,309585953,206582016,4919,40.02,6.99,133.4
985,38379,149958708,0,0,1351556,147640,202251863,125497476,7838,39.97,6.94,133.4
986,89643,286773179,0,0,2432427,261721,345702247,288946563,22059,39.94,7.0,133.4
987,68833,121056556,0,0,978253,70624,130267629,126433151,5517,40.13,6.97,133.5
988,99600,286755146,0,0,2219147,208371,319471409,241968294,18151,40.06,6.96,133.5
989,31289,134217460,0,0,922581,89485,155563323,87123222,6974,40.14,6.96,133.5
990,106423,273195954,0,0,2244826,307697,306130407,248183373,15624,40.14,6.97,133.5
991,116435,305674758,0,0,2150188,377515,347951947,305602055,22705,39.99,6.96,133.6
992,37964,109298950,0,0,961995,88031,127249057,115256021,4491,40.07,7.01,133.7
993,135867,242728980,0,0,2060909,224994,338807905,265215379,16965,40.11,7.06,133.7
994,66452,126375300,0,0,1113937,95992,152580931,136035617,7062,40.02,7.02,133.8
995,116796,306639787,0,0,2207210,297292,345116699,330730348,11214,40.06,7.05,133.8
996,32432,311120269,0,0,2039484,333945,350606915,213673173,10357,40.02,6.95,133.7
997,65300,138579214,0,0,997885,137674,174085367,152465027,10829,39.88,6.93,133.8
998,104025,280589605,0,0,2050883,248246,331808781,275793961,15053,39.89,6.93,133.8
999,85211,125810127,0,0,908883,129503,160057775,141817740,6970,39.83,6.9,133.8
1000,100962,339284619,0,0,2312453,375728,374811198,308394161,10308,39.8,6.91,133.7
1001,57812,173884808,0,0,1101502,185562,206512719,153026294,10142,39.81,6.9,133.6
1002,87449,216153519,0,0,1970755,184882,289830322,226187422,10267,39.76,6.88,133.5
1003,22529,74798787,0,0,850499,126141,151437318,74355281,4575,39.88,7.0,133.5
1004,106775,175611156,0,0,1830860,170386,244170856,211457990,12254,39.86,7.03,133.5
1005,31725,138901687,0,0,1134401,165786,169377819,109117328,4303,39.9,6.98,133.4
1006,141706,339083750,0,0,2473558,441362,412319954,300302735,22301,39.91,7.04,133.4
1007,50605,137870788,0,0,755601,117993,157446279,147284603,491,39.88,7.03,133.4
1008,99925,282612829,0,0,2248276,257659,345949398,286601456,9037,40.03,7.07,133.4
1009,74759,215594541,0,0,1511115,170703,265083504,237392990,8763,40.0,7.14,133.5
1010,50109,204190537,0,0,2035174,306524,254008084,162602811,16837,39.99,7.18,133.6
1011,66347,201214743,0,0,1442065,207169,226579290,203996245,16956,39.99,7.11,133.6
1012,78624,203388021,0,0,1892837,294488,290295380,165631523,15843,40.06,7.23,133.7
1013,55777,108951957,0,0,1005659,107419,118092805,111168656,6907,40.04,7.17,133.7
1014,109605,263238748,0,0,1970975,273758,294650159,265211384,12866,40.05,7.1,133.8
1015,74870,260636786,0,0,2142620,317293,314888873,164042929,18552,40.15,7.18,133.8
1016,85228,142671726,0,0,1094994,193060,183663667,170429038,17881,40.12,7.23,133.8
1017,39657,157391413,0,0,1050751,99018,175050407,123777159,8774,40.16,7.18,133.9
1018,128956,261588960,0,0,1967396,344974,330916267,283220548,14540,40.18,7.16,133.9
1019,81611,234642819,0,0,1816383,242303,283626944,248607648,7096,40.14,7.12,133.9
1020,20209,89018903,0,0,935169,168842,144738681,77310373,3728,40.16,7.12,134.0
1021,114443,323573103,0,0,2421321,378595,407801648,326845978,18533,40.27,7.14,134.0
1022,21812,133785652,0,0,895986,75681,145569902,99469620,4894,40.19,7.13,134.0
1023,133306,263075331,0,0,2114992,152543,357129867,273105364,16863,40.07,7.11,134.0
1024,25291,120413270,0,0,876743,175040,143504325,127886916,2937,40.27,7.16,134.0
1025,113649,298380271,0,0,2413559,358867,384651585,264886062,17978,40.16,7.19,134.0
1026,67707,134354835,0,0,819620,162296,194692702,131596480,16113,40.1,7.11,134.0
1027,95363,261917431,0,0,1937240,242149,356538503,246445056,12942,40.18,7.19,134.0
1028,106474,266751276,0,0,1908584,218258,315629469,293970427,12532,40.11,7.15,134.1
1029,69412,99159242,0,0,892231,108298,154021796,128425061,7718,40.09,7.12,134.1
1030,71875,161680545,0,0,1116721,136653,190202428,175327139,4853,40.2,7.1,134.1
1031,188759,345002975,0,0,2387931,382271,416898433,342577243,25547,40.07,7.07,134.0
1032,26672,96095270,0,0,520474,91703,123441531,100776850,9069,40.1,7.05,134.0
1033,120203,253953676,0,0,1771472,286537,325543101,246314622,21481,40.13,7.07,134.1
1034,29230,171764603,0,0,1293439,201998,205925878,122582477,5414,40.09,7.06,134.0
1035,62865,212306385,0,0,1486212,349334,255439431,177510566,3669,40.05,6.99,133.9
1036,26162,92751648,0,0,902159,200693,139605826,90644121,10551,40.11,7.0,133.8
1037,107512,242744694,0,0,1783821,286760,303905403,270510823,14208,40.06,6.93,133.7
1038,78046,243526751,0,0,1509306,217226,258255293,207907521,12456,40.02,6.95,133.8
1039,17193,77652046,0,0,651289,118631,112974177,68808398,1108,40.22,7.03,133.7
1040,127611,304751967,0,0,2001902,196500,316216394,295385865,26130,40.12,7.0,133.6
1041,54767,215759627,0,0,1459254,283555,243317983,178168093,11240,40.09,6.93,133.5
1042,43312,185162035,0,0,1616162,205678,258950003,169071745,7982,40.25,7.01,133.4
1043,67582,186092757,0,0,1428933,177716,247814294,198113274,12954,40.17,6.99,133.4
1044,57806,120747876,0,0,791026,89374,131730563,119716108,7032,40.07,6.96,133.4
1045,64175,284955709,0,0,1781476,245452,303211871,227357264,19965,40.09,6.98,133.3
1046,66124,127070085,0,0,828421,153587,144462004,133740343,11423,40.02,6.95,133.3
1047,72535,260082312,0,0,1798925,198674,288894946,267680925,15785,40.04,6.91,133.3
1048,47813,97365929,0,0,703151,77425,125134348,94879106,5634,40.2,6.99,133.4
1049,80363,230691189,0,0,1384468,193629,282326788,223209952,9204,40.08,6.95,133.3
1050,9101,85831171,0,0,862225,97972,103345832,101177856,7375,40.04,6.93,133.3
1051,139338,291072992,0,0,1578288,389313,359671346,299701647,22625,40.15,6.89,133.2
1052,79813,265064745,0,0,1787755,233078,312715484,204980461,13247,40.08,6.85,133.2
1053,42092,116335582,0,0,818834,83856,131332247,115551665,4630,40.1,6.91,133.2
1054,35161,202691268,0,0,1769632,205863,289052738,236532305,7766,40.29,7.0,133.1
1055,100994,254503415,0,0,2043925,288772,331595981,254862645,9528,40.2,7.02,133.1
1056,16873,101482414,0,0,1100431,139992,159714276,102626326,8061,40.14,6.96,133.0
1057,90950,197929528,0,0,1738472,204918,260092521,195287536,12062,40.26,7.1,133.0
1058,48608,178705734,0,0,1402403,233763,251952075,198108025,4746,40.2,7.11,133.1
1059,35108,185311263,0,0,1400127,142621,242217762,178793160,7333,40.11,7.03,133.2
1060,44840,70757845,0,0,906631,118745,121963424,69437522,11595,40.13,7.04,133.3
1061,68800,251282967,0,0,1823955,340907,289598200,249960260,14586,40.12,7.05,133.3
1062,49878,204824203,0,0,1794675,216212,255651022,195609097,10827,40.08,6.93,133.4
1063,72071,143129233,0,0,834561,103068,165860846,153904895,4855,40.28,7.05,133.4
1064,58121,163370887,0,0,1598878,182030,235330727,145834191,14368,40.13,7.06,133.5
1065,90676,197722478,0,0,1738211,219935,248260348,220437377,17563,40.01,6.92,133.5
1066,29433,160737138,0,0,1111435,180284,178626342,158698141,10338,40.11,7.1,133.6
1067,67261,207119878,0,0,2121952,291885,318264044,216818558,12134,40.12,7.11,133.6
1068,68796,164653982,0,0,1394265,203763,237033472,190962221,7777,40.03,7.12,133.6
1069,24954,87516589,0,0,1164014,138503,142630019,95129011,2838,40.23,7.21,133.5
1070,65095,214100533,0,0,1532116,314970,236180030,193589095,19378,40.17,7.17,133.4
1071,68653,161714632,0,0,1065509,187283,177709397,138810881,7287,40.14,7.12,133.4
1072,37464,183261813,0,0,1789500,215546,265593301,179324608,6680,40.13,7.2,133.5
1073,64898,177317801,0,0,1585182,300460,252892268,167589438,5217,40.0,7.18,133.4
1074,50504,119756651,0,0,608105,167959,135576610,106089097,7604,40.02,7.1,133.5
1075,105418,226826554,0,0,1631910,299619,272999772,208146643,25701,40.14,7.2,133.4
1076,73235,139062975,0,0,633044,117877,164792597,138406951,15245,40.08,7.21,133.4
1077,98630,211772287,0,0,1749930,296227,313303185,209927769,4534,40.06,7.11,133.4
1078,57125,188128236,0,0,1578543,263477,262052433,174484578,8802,40.2,7.22,133.5
1079,25443,123055272,0,0,750272,97710,128014804,122175801,635,40.09,7.17,133.4
1080,98058,249796812,0,0,1893365,336279,324719364,259179960,23785,40.06,7.09,133.4
1081,44747,114462628,0,0,992426,241830,161386973,81093248,9670,40.17,7.16,133.4
1082,100371,220667908,0,0,1622329,273787,277096212,244220146,12301,40.02,7.21,133.4
1083,67557,184076008,0,0,1403158,185121,219314967,189958223,10559,40.05,7.15,133.4
1084,63154,208701117,0,0,1370679,217579,233388079,213940220,8940,40.13,7.23,133.4
1085,22342,116309915,0,0,999346,119351,148248602,108876481,8419,40.01,7.21,133.4
1086,107041,259952439,0,0,1694140,266163,304368102,223020763,22633,40.03,7.15,133.4
1087,89277,203716394,0,0,1668162,176545,275961135,233777956,16170,40.1,7.24,133.4
1088,29801,99021045,0,0,446751,107938,111139366,87694000,4404,40.06,7.13,133.5
1089,62973,205627224,0,0,1207464,223531,248703259,225159307,6788,40.2,6.48,133.5
1090,69403,252964239,0,0,1619603,290257,275437076,263023481,15211,40.19,6.12,133.5
1091,159487,652029201,0,0,3579976,293333,735476211,657336501,15745,40.16,5.51,133.5
1092,241839,1095094289,0,0,5490497,202448,1125802300,1002486964,22059,40.17,5.71,133.4
1093,173402,895468074,0,0,4151913,44439,942818080,876291067,1089,40.15,6.01,133.0
1094,169384,946461750,0,0,4548351,30186,972278437,930640809,2957,40.14,5.58,132.7
1095,228633,1211871642,0,0,5849454,277816,1246075431,1153582422,7544,40.13,5.81,132.4
1096,157180,886290420,0,0,3902744,11218,904709804,843718139,783,40.12,5.73,132.2
1097,176732,970685503,0,0,4678659,117925,995950802,899297197,9591,40.16,5.75,131.9
1098,190354,1173162017,0,0,5278585,20398,1159939034,1100563421,721,40.14,5.94,131.6
1099,174047,920320408,0,0,4280027,15005,923469949,882526933,657,40.11,5.81,131.4
1100,213927,979100495,0,0,4701805,98488,1026564468,951157490,4661,40.04,5.7,131.2
1101,192809,922389517,0,0,4379410,17612,956758115,895510186,1245,40.13,5.69,131.0
1102,205335,1203158525,0,0,5680657,13112,1214261644,1130355393,731,40.12,5.68,130.9
1103,149301,929730102,0,0,4498855,9358,956488327,893452330,658,40.12,5.89,130.8
1104,145708,900448576,0,0,4289903,12855,926044067,846624575,605,40.17,6.19,130.6
1105,266524,1219277868,0,0,5741352,114802,1259241954,1156688237,7996,40.12,6.1,130.4
